Source,Target,weight,URL,Discipline,PY,Tweet,Group
@RebeTaylorMelb,@kt_holmes38,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@cabotinstitute,@DudleyMarianna,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@rpancost,@DudleyMarianna,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@E_Devienne,@DudleyMarianna,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@dr_hick,@DudleyMarianna,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@thomvandooren,@kt_holmes38,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@AnneLRees,@kt_holmes38,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@lievenameel,@kt_holmes38,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@catrionaelder,@DudleyMarianna,1,https://www.altmetric.com/details/30651835,His,2017,41,non-publisher
@AndriaMerabishv,@RStrategic,1,https://www.altmetric.com/details/6797721,His,2014,3,non-publisher
@MorningAfrika,@RStrategic,1,https://www.altmetric.com/details/6797721,His,2014,3,non-publisher
@CeMEAS1,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@Daiwenchen,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@CCS_CUHK,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@Cevirimiz,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@idp_uk,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@stowhitfield,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@DrMichaelBonner,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@Lekapenos,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@James_A_Benn,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@Michael99908062,@HelenWangLondon,1,https://www.altmetric.com/details/32683853,His,2016,11,non-publisher
@Hallie_Delahaye,@osssociety,1,https://www.altmetric.com/details/35927707,His,2016,5,non-publisher
@Khang8752D,@osssociety,1,https://www.altmetric.com/details/35927707,His,2016,5,non-publisher
@AnnaPetrillo10,@osssociety,1,https://www.altmetric.com/details/35927707,His,2016,5,non-publisher
@CanfieldKenny,@osssociety,1,https://www.altmetric.com/details/35927707,His,2016,5,non-publisher
@MuseumsEck,@PalgraveHistory,1,https://www.altmetric.com/details/16397574,His,2015,6,non-publisher
@PalgraveHums,@PalgraveHistory,1,https://www.altmetric.com/details/16397574,His,2015,6,non-publisher
@EmmaWaterton1,@PalgraveHistory,1,https://www.altmetric.com/details/16397574,His,2015,6,non-publisher
@joy_pops,@13susang75,1,https://www.altmetric.com/details/32977113,His,2018,4,non-publisher
@mxmcadam,@aupresses,1,https://www.altmetric.com/details/28499830,His,2017,4,non-publisher
@nbnibooks,@aupresses,1,https://www.altmetric.com/details/28499830,His,2017,4,non-publisher
@StudioloLinda,@aupresses,1,https://www.altmetric.com/details/28499830,His,2017,4,non-publisher
@OxfordPublicity,@aupresses,1,https://www.altmetric.com/details/28499830,His,2017,4,non-publisher
@bellaisnirvana1,@nhannahjones,1,https://www.altmetric.com/details/54554034,His,2016,4,non-publisher
@DivergentIntel,@nhannahjones,1,https://www.altmetric.com/details/54554034,His,2016,4,non-publisher
@MzYun,@nhannahjones,1,https://www.altmetric.com/details/54554034,His,2016,4,non-publisher
@KeepitRealTea,@nhannahjones,1,https://www.altmetric.com/details/54554034,His,2016,4,non-publisher
@louisemoon30,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@SarCaputo,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@BSpadaccini11,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@declarationres,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@trueyankees,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@ArchaeoBagpiper,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@mlynchhist,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@keithsgrant,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@Winhistory24,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@Boston1775,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@YiyunHuang1,@ChrisMagra,1,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@mlynch5396,@ChrisMagra,3,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@JLoganTomlin,@ChrisMagra,2,https://www.altmetric.com/details/10918436,His,2016,21,non-publisher
@balootiful,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@jamiemartin2,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@FrankGerits,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@JeffreyASachs,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@RAbdiCG,@MikeWoldemariam,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@Alden_Young,@DrexelEngphil,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@cbryanmusic,@Alden_Young,2,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@lots2tweet,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@ummodern,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@naunihalpublic,@dadakim,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@RAKarl,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@Alden_Young,@dadakim,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@typologianista,@dadakim,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@neepd,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@itihaashtag,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@Alden_Young,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@Alden_Young,@MikeWoldemariam,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@TehilaSasson,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@SamerAbdelnour,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@NAMansour26,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@AnwarAdushe,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@africaupdate,@Alden_Young,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@ummodern,@MikeWoldemariam,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@PharmacySenegal,@dadakim,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@Alden_Young,@natkpowell,1,https://www.altmetric.com/details/29392174,His,2018,38,non-publisher
@SpeakerConolly,@PalgraveFinance,1,https://www.altmetric.com/details/45418562,His,2018,4,non-publisher
@ddcoffman,@PalgraveFinance,1,https://www.altmetric.com/details/45418562,His,2018,4,non-publisher
@tlesam,@tlesam,1,https://www.altmetric.com/details/46264812,His,2016,2,non-publisher
@drkatelaw,@ZimbabweBird,1,https://www.altmetric.com/details/6795540,His,2016,3,non-publisher
@FidTradZ101,@SilkDamask,1,https://www.altmetric.com/details/13685811,His,2017,9,non-publisher
@brenderdan,@GenderSmartCity,1,https://www.altmetric.com/details/13685811,His,2017,9,non-publisher
@JulianChambliss,@GenderSmartCity,1,https://www.altmetric.com/details/13685811,His,2017,9,non-publisher
@JaneAustenDance,@SilkDamask,1,https://www.altmetric.com/details/13685811,His,2017,9,non-publisher
@Amanda_L_D01,@jliedl,1,https://www.altmetric.com/details/20877364,His,2014,3,non-publisher
@AvenSarah,@jliedl,1,https://www.altmetric.com/details/20877364,His,2014,3,non-publisher
@SLASLatAm,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@markbiram,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@CDinerstein,@danozarow,2,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@mariekeriethof,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@Adam_Fishwick,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@fermatafr,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@Vassilissa_Car,@oonuch,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@critilo,@CaralouiseCara,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@ILAS_SAS,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@steros7,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@lasaconosur,@danozarow,1,https://www.altmetric.com/details/5637029,His,2014,19,non-publisher
@yivoinstitute,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@Ben10563785,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@YoelyEngel,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@MashaGabriel,@RRdelaSerna,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@wio_marcelo,@RRdelaSerna,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@SaqqaraBrown,@RRdelaSerna,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@LFischerBerlin,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@kittymama5500,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@perurealfonso,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@TheYiddishVoice,@TheYiddishVoice,1,https://www.altmetric.com/details/33923336,His,2014,12,non-publisher
@triinq,@kellyhignett,1,https://www.altmetric.com/details/6795502,His,2016,4,non-publisher
@JamesSilvester1,@kellyhignett,1,https://www.altmetric.com/details/6795502,His,2016,4,non-publisher
@ogaborus,@kellyhignett,1,https://www.altmetric.com/details/6795502,His,2016,4,non-publisher
@LR_Page,@kellyhignett,1,https://www.altmetric.com/details/6795502,His,2016,4,non-publisher
@britishscholar,@EricaMunkwitz,1,https://www.altmetric.com/details/9270533,His,2015,5,non-publisher
@sumidatomohisa,@cambUP_History,1,https://www.altmetric.com/details/4636609,His,2014,1,non-publisher
@ColumbiaUP,@Sino_NK,1,https://www.altmetric.com/details/8687561,His,2016,7,non-publisher
@Moonbootica,@jkbloodtreasure,1,https://www.altmetric.com/details/8687561,His,2016,7,non-publisher
@HarryMcKenna9,@sixteenthCgirl,1,https://www.altmetric.com/details/24110473,His,2018,4,non-publisher
@jakeishistory,@jakeishistory,1,https://www.altmetric.com/details/24110473,His,2018,4,non-publisher
@empirewaist,@sixteenthCgirl,1,https://www.altmetric.com/details/24110473,His,2018,4,non-publisher
@FlashheartFave,@jakeishistory,1,https://www.altmetric.com/details/24110473,His,2018,4,non-publisher
@rahaworth,@PalgraveHistory,1,https://www.altmetric.com/details/43752707,His,2018,5,non-publisher
@LucianadArcang1,@PalgraveHistory,1,https://www.altmetric.com/details/43752707,His,2018,5,non-publisher
@hullitalian,@PalgraveHistory,1,https://www.altmetric.com/details/43752707,His,2018,5,non-publisher
@SSchmeidl,@AzizHakimi,1,https://www.altmetric.com/details/30998726,His,2017,4,non-publisher
@MrMikeHersh,@moh_choudhury,1,https://www.altmetric.com/details/9515763,His,2016,4,non-publisher
@GJHistory,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@VariousHats,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@Gift88574510,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@HazelSophiaGray,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@STinhu,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@AfricaElects,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@SamuelChamboko,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@roparumbi,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@bleruzengwe,@welikalaa,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@GerhardAnders,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@drjustinpearce,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@HazelSophiaGray,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@P_VanDamme_EU,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@Fungayi,@welikalaa,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@Wamagaisa,@welikalaa,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@ValentineTawand,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@MariaSoleMarsh,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@MissChisomo,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@AfroBloggers,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@tomddumba,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@nrunyowa,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@oneoppong,@SimuChigudu,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@sansoleopinion,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@ghkare,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@willdesireemoyo,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@admire2mare,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@ValentineTawand,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@SamuelJSpiegel,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@MagDwyer,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@Andersj822010,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@tafaranashe,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@mavura_mande,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@EmilyNNyoni,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@KamauWairuri,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@NickWestcottRAS,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@Andersj822010,@welikalaa,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@JWPaller,@africanstudies,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@csiharare,@SimuChigudu,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@ghkare,@welikalaa,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@TrustHove8,@welikalaa,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@umaruZW,@ghkare,1,https://www.altmetric.com/details/21020167,His,2017,52,non-publisher
@EricAllenHall,@JHUPress,1,https://www.altmetric.com/details/28500833,His,2017,4,non-publisher
@BrunswickBooks,@JHUPress,1,https://www.altmetric.com/details/28500833,His,2017,4,non-publisher
@quadfound,@JHUPress,1,https://www.altmetric.com/details/28500833,His,2017,4,non-publisher
@mxmcadam,@JHUPress,1,https://www.altmetric.com/details/28500833,His,2017,4,non-publisher
@hani_alsharhan,@shahanSean,1,https://www.altmetric.com/details/18803446,His,2016,5,non-publisher
@wgthomas3,@UNLHistory,1,https://www.altmetric.com/details/23356388,His,2017,3,non-publisher
@polifoniaurbana,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@HlulaniOh,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@charlesforsdick,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@DerekVindice,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@rahaworth,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@amylouise921,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@DrDaveOBrien,@cemathieson,1,https://www.altmetric.com/details/46897718,His,2018,8,non-publisher
@rogueclassicist,@caitlinrgreen,1,https://www.altmetric.com/details/5623509,His,2016,6,non-publisher
@Tweets2CV,@caitlinrgreen,1,https://www.altmetric.com/details/5623509,His,2016,6,non-publisher
@subhiadam29,@M_ErsinDoyran,1,https://www.altmetric.com/details/23379856,His,2017,4,non-publisher
@M_ErsinDoyran,@IstanbulMektebi,1,https://www.altmetric.com/details/23379856,His,2017,4,non-publisher
@BeatClubClothng,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@EdubEsq,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@elegantcoretta,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@ProfTDParry,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@RmJack13,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@SparksDonovan1,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@BlerdMommy,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@moniqueb45,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@robgreeneII,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@xKINGSiiKx,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@IamKingWilliams,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@Me86793059,@KeriLeighMerrit,1,https://www.altmetric.com/details/58800269,His,2016,13,non-publisher
@_KateCrouch,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@georginab2610,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@gwyn_owen,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@AdamOutside,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CeriHoulbrook,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@Hatfulofhistory,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@EmmaJBL,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@LKremmel,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@rdgresident,@PalgraveHistory,2,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@DavidPetts1,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@UHertsResearch,@UHertshistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@Professor_Pop,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@helenrogers19c,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@UH_JointHonours,@cazpegg,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@JLDraycott,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@rmathematicus,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@RachelKCheng,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@18thc_finance,@UHertshistory,2,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@hauntedeadlines,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@BarkerKathy,@SecGov_Herts,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@tillygolightly,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@odavies9,@UHertshistory,3,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@zt1na,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@HistorianJen,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@baileygrocer,@drrebennett,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@Archaeology_UoS,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@SPMA,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@ReidyConor,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@burnyourbones,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@GRCollia,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CentrHistArch,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@dr_hick,@reinarzhistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@awelder,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@StuartGuy25,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@socialhistsoc,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@AlisonFoster42,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@DrMelOB,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@rdgresident,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@alicemarples,@reinarzhistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CA_Meehan,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@TimCauser,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@el_dwyer,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@thejanine,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@AustModBritHist,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@katelaity,@UHertshistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@AnnaFranJam,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CUHLeicester,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@JadeVShepherd,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@WellcomeLibrary,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@simon_n_dixon,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@hertshistorian,@UHertshistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@rinniepat,@tonreihe,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CathrynPearce,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@BarkerKathy,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@clloyd9,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@EmmaJBL,@AnnaLoisMckay,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@DeathandCulture,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@mikeyb7248_burt,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CA_Meehan,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@helenrogers19c,@drrebennett,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@LauraRNeff,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@sfrunchul,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@hauntedohiobook,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@keharvey2013,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@_drsang,@helenrogers19c,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@CathrynPearce,@helenrogers19c,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@F_Batzella,@SecGov_Herts,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@18ClarendonSq,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@ClareCann,@CentrHistArch,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@earlypolicing,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@Tynergeography,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@HistorianJen,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@smccorristine,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@DrEurekaHenrich,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@EmmaJBL,@PalgraveHistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@UniofHerts,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@PalaeoHan,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@historybrookes,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@AdamOutside,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@RememberMeHull,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@willsheehan68,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@WinstonEBlack,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@Jendeavour,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@dmsouthasia,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@KatyARoscoe,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@SelineSigil9,@PaulCowdell,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@RobertaDMagnani,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@18thc_finance,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@LizhiHoward,@EmmaJBL,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@rdgresident,@UHertshistory,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@PalgraveHistory,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
@smccorristine,@odavies9,1,https://www.altmetric.com/details/36069074,His,2018,140,non-publisher
