Source,Target,weight,URL,Discipline,PY,Tweet,Group
@alasdairu1,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@HarryMcKenna9,@Psy_Historian,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@michaeljkemp,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@antonylittle,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@MoseleyMAJ,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Sgt_Cop,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@navalhistorian,@societyarmy,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@ProfRGrayson,@DrAEFox,2,https://www.altmetric.com/details/20721699,His,2018,709,Both
@willsheehan68,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@linnetCT,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Trenchman1418,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@RedLunaPixie,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@MikeMuseums,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@bloxbatts,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@FamilyAtWar1418,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@whitneygrespin,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@AfroPeat,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@CoachPruden,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@vintagesignals1,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@kayneagle,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@HammerEmma,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@jaricleiv,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@645phil,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Skinny878,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@katravel,@DrAEFox,2,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Alan_Allport,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@gelibolu2015,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@MrMarginalGain,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@makersley,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@TheWFA,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@mccook_hx,@DrAEFox,2,https://www.altmetric.com/details/20721699,His,2018,709,Both
@59kemppaul,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@stuartroxy,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@HelloWrighttt,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@demrossi,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@WillCampbell91,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@prior_robin,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@wbutlerhistory,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@NigelJB,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@MarkHoskinUK,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@AlexFitzBlack,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@matthewjpb,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@CallMeMisterM,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@CKLions,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Colum_Hawken,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@DrAEFox,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@SprietChris,@WillJPratt,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@DrBenWheatley,@DrAEFox,2,https://www.altmetric.com/details/20721699,His,2018,709,Both
@kilo_delta_papa,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Wee_G79,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@joseph19612,@townsend_nic,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Camros25,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@PJD_WarStudies,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@noonofday,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@AMcDS_67,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@harperthinks,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@Dlong_24,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@mammanna56,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@JoshCieczak,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@ajh1775,@DrAEFox,1,https://www.altmetric.com/details/20721699,His,2018,709,Both
@erincatriona1,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@Inner_Lives,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@Coops_,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@PalgraveHistory,@LuxMozzarella,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@cmillar87,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@CeriHoulbrook,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@SnedAndrew,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@ThomasGleee,@LuxMozzarella,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@PaulaKTMcBride,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@ResearchWitch,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@jennyspinks_,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@Dr_Debbie_Lea,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@LuciferArgues,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@t_raisahama,@LuxMozzarella,2,https://www.altmetric.com/details/6148253,His,2017,27,Both
@Synchrotronics,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@Intuitivejody,@odavies9,1,https://www.altmetric.com/details/6148253,His,2017,27,Both
@komiska,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@DerekJohnBryant,@DrFrancisYoung,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ad_astra_1,@PalgraveHums,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@jennpark,@ad_astra_1,5,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Coops_,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@scarletimprint,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@AntjeTheise,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Moodyarchive,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@KilravockRose,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@jchurt2,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Sue_Jonze,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ab_tully,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@LailokensAwen,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@rdgresident,@DrFrancisYoung,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@mtchknght8,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@angela_mcshane,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ombos,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Angielindberg2,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@TheDutchWitch,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@KathyAcheson,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@QueenOfTheWilis,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@DigiCavendish,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@galaxy915,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ad_astra_1,@ad_astra_1,6,https://www.altmetric.com/details/19154134,His,2017,111,Both
@UnexpectedPod,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@jablan,@Veydagray0708,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@magical_heaux,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Rayabi,@ad_astra_1,2,https://www.altmetric.com/details/19154134,His,2017,111,Both
@witchmuseum,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@hagenilda,@DrFrancisYoung,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ubleipzig,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Inner_Lives,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@odavies9,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ileata,@DrFrancisYoung,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@PhillupBoberts,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@SocLincsHist,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@DekelMelek,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@NWHistGraffiti,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@PalgraveLit,@PalgraveHums,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@whatisaletter,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@elementaladam,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@MikeButlerSmith,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@ad_astra_1,@DrFrancisYoung,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Shaf_Towheed,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@onlyjustginger,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@LuHilliar,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@OccultFan,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@alicecolombo8,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@A_Scholar_Gypsy,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@Barthsnotes,@DrFrancisYoung,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@JaniceMTurner,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@WiretteNicorett,@ad_astra_1,1,https://www.altmetric.com/details/19154134,His,2017,111,Both
@niamhanncullen,@ChiaraBcc,1,https://www.altmetric.com/details/15360749,His,2015,5,Both
@Marine_Rouch,@ChiaraBcc,1,https://www.altmetric.com/details/15360749,His,2015,5,Both
@enchantedbyfilm,@ChiaraBcc,1,https://www.altmetric.com/details/15360749,His,2015,5,Both
@jwarthurs,@PalgraveHistory,1,https://www.altmetric.com/details/31731733,His,2017,2,Both
@lbglens,@DSDCurry,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@MvanOstaijen,@SN_OAbooks,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@JonasHinnfors,@MvanOstaijen,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@AnetaPiekut,@pwascholten,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@AllysonEdwards1,@PCS_Swansea,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@pedrogois,@pwascholten,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@Vanstrastranden,@cergu_tweets,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@kaczmarczyk_cmr,@CMR_Warsaw,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@lindaberg73,@cergu_tweets,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@rscsam,@DSDCurry,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@lucatrenta,@DSDCurry,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@INTERREGTweets,@WolfgangPetzold,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@CMR_Warsaw,@pawlak_mikolaj,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@SpringerSocSci,@SN_OAbooks,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@MvanOstaijen,@pwascholten,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@wallmt,@PCS_Swansea,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@DSDCurry,@MvanOstaijen,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@M_Piechowska,@pawlak_mikolaj,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@SpringerSocSci,@pwascholten,1,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@SusEnv_H15,@SN_OAbooks,2,https://www.altmetric.com/details/44430787,IR,2018,35,Both
@lesemasters,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@JohnOBrennan2,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@PaulDuffy1192,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@JachecNeale,@fdelond,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@wikogolf,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@lostindisco,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Prof_Phillipson,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@FSBMoray,@CUP_Law,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@PolakPolly,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@greycells,@GreenJennyJones,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@rocket_rosie,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@cefestellita1,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@squire_law,@ProfKAArmstrong,4,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@dontbrexitfixit,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@AndreaGreenfie6,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@janicemorphet,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@M_Markakis,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@E4Europe,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Kent_Cyclist,@GreenJennyJones,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@MadMontesaurus,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@CUP_Law,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@LoweEilish,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@JoannescottstM,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Penny_235,@ProfKAArmstrong,2,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@hogtownserb,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@NickWrightYAPJ,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@InternetLisa,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@PaulbernalUK,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@TerryEntoure,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ZoranOk,@EULegalStudies,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@EuEthnic,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@BeaufortEve,@londonyc,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@DrJessieHohmann,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@PNE_Rules,@SidneySussex,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ADRIANSYSNET,@CUP_Law,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@jonhgurr,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@m7m5ea,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ObiterJ,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@zeno001,@ProfKAArmstrong,4,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@DrDuncanBell,@TPpodcast_,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Diana_Kempster,@CUP_Law,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@davidnormanlowe,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfKAArmstrong,@CUP_Law,2,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@bozwaldcoblepot,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@lawvaughan,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@tobiaslock,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@DrRyanMurphy,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@B37boy,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@sonjano,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Yyadiloh,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@antje_wiener,@ProfKAArmstrong,5,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@FrancisHayden1,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@DrSDrake,@ProfKAArmstrong,2,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@LeckerC,@fdelond,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfJeffKenner,@SidneySussex,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@qmulbioethics,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@CambridgeUP,@TPpodcast_,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@squire_law,@EULegalStudies,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@raulpacheco,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@jillethelmurray,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@mario_mendez1,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@jonhgurr,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@AndDT,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@valerimelnyczuk,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@usui1965,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfKAArmstrong,@TPpodcast_,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@JulietMEvans,@londonyc,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@castoraj,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfKAArmstrong,@CUP_PoliSci,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@cambridgelaw,@ProfKAArmstrong,2,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@GamerHazelnut,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@HusaJaakko,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@EUtopean,@londonyc,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@leoniedelt,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@CUPBookshop,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Cluckyhenny,@londonyc,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@NickWrightYAPJ,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@RickBall33,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@TallDaveSE11,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@tossingpeanuts,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@AmandaKendal,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@joshaw,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@SidneySussex,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@tshep42,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Barbara_Bogusz,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@3BlockM,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@AlexDean94,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@lostindisco,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@EULegalStudies,@EULegalStudies,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@AndyMawby,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfKAArmstrong,@SidneySussex,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@DrSChoudhry,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfJeffKenner,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@CUP_Law,@adamsonpaul,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@AdamsonPaul,@ProfKAArmstrong,2,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@JoeMandava,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@saywhatuwantok,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Lauterpacht_Ctr,@squire_law,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@neighbour_kx,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@TamaraHervey,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfKAArmstrong,@ProfKAArmstrong,2,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@citygirlgundani,@IanDunt,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@Peterocmedia,@ProfKAArmstrong,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@druceman,@ProfKAArmstrong,7,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ProfKAArmstrong,@squire_law,1,https://www.altmetric.com/details/21903526,IR,2017,186,Both
@ArchieWSimpson2,@SmallStatesQM,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@GabrielBerrios_,@SmallStatesQM,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@OUCitizenGovern,@RhonsonS,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@h1llz,@SmallStatesQM,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@LAWesemann,@RhonsonS,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@OU_Law,@RhonsonS,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@Chris_JMonaghan,@RhonsonS,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@susie_alegre,@SmallStatesQM,2,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@MarjanAjevski,@RhonsonS,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@TheOneAW,@island_rights,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@susie_alegre,@island_rights,2,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@WebPresenceIOM,@island_rights,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@JujaChak,@RhonsonS,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@sarinatheys,@SmallStatesQM,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@ManxRepublic,@island_rights,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@edge_law,@island_rights,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@RhonsonS,@SmallStatesQM,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@ManxFreeState,@island_rights,1,https://www.altmetric.com/details/33462573,IR,2018,28,Both
@APAARI,@IFPRI_KM,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@NexusFrontier,@IfedapoAdeleye,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@Esoko,@IFPRI_KM,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@eugeneohu,@IfedapoAdeleye,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@namita_paul,@IFPRI_KM,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@IamTwinCity,@IFPRI_KM,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@IFPRI,@IFPRI_KM,1,https://www.altmetric.com/details/31948722,IR,2018,11,Both
@gnarantuya,@LauriMalksoo,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@JeCypriot,@PhilipLeach5,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@LeckerC,@PhilipLeach5,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@MDXlaw,@PhilipLeach5,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@EHRAC_hq,@PhilipLeach5,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@mjarlec,@LauriMalksoo,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@MUjeanmonnet,@CUP_Law,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@konstantin1930,@LauriMalksoo,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@Adbodnar,@PhilipLeach5,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@ElinaGrigore,@LauriMalksoo,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@MalcolmHawkes,@PhilipLeach5,1,https://www.altmetric.com/details/30976665,IR,2018,17,Both
@slkeck59,@UAE_EDA,1,https://www.altmetric.com/details/14929474,IR,2016,7,Both
@mariluomi,@UAE_EDA,1,https://www.altmetric.com/details/14929474,IR,2016,7,Both
